id,target
0,0.049438092127995985
1,0.18686472182894118
2,0.19576874307550404
3,0.16207368817488596
4,0.199254177780628
5,0.5391830125414616
6,0.47303487102124936
7,0.5325201526344415
8,0.16894656987451523
9,0.2760238386203378
10,0.23315523775191763
11,0.2356872584261178
12,0.4787950216630969
13,0.139799827331465
14,0.4071719749233427
15,0.28779411179605824
16,0.29615190425467486
17,0.20780087882328666
18,0.12254110190866661
19,0.09088900062515849
20,0.47110355435479
21,0.06413584728469549
22,0.07026964964218042
23,0.42970057352962043
24,0.23256891764666793
25,0.26135630961480066
26,0.41825886162382936
27,0.0669122551976813
28,0.28380283343729135
29,0.5500529416518997
30,0.28276681089336553
31,0.6164666705402171
32,0.22831349367400874
33,0.4420156679973125
34,0.09309489068206085
35,0.11654587987323957
36,0.031005358131492664
37,0.11252515515535008
38,0.4431985609314662
39,0.17982122184980395
40,0.3118407797581738
41,0.08302546225712108
42,0.0558526694615154
43,0.5476941696739405
44,0.30748492549784484
45,0.1523589709666332
46,0.2993445038042495
47,0.13436792135185788
48,0.206181174002532
49,0.34641742746925436
50,0.06498115326078763
51,0.48626814926977086
52,0.06269166382176068
53,0.23300947231690056
54,0.1185145052358417
55,0.06637405696354966
56,0.14017066291757527
57,0.5229695883028946
58,0.32163566841776337
59,0.054404041398737286
60,0.24482754801657317
61,0.22218772356008779
62,0.15286797282676887
63,0.35615872018867495
64,0.24294913790020067
65,0.4319751263521506
66,0.18944439090334367
67,0.03865789092270852
68,0.23217343278985042
69,0.04555858979541779
70,0.21790387162405342
71,0.21691680273378983
72,0.5559133440166163
73,0.3018758188901146
74,0.5645842346357874
75,0.0463536805919546
76,0.22562903870109574
77,0.438083927229091
78,0.3866409225620378
79,0.10986221845890635
80,0.5796178064898013
81,0.2580068724581884
82,0.5345494516324975
83,0.4312532430782632
84,0.12312811918426793
85,0.4024543370813309
86,0.5994641860067996
87,0.14134679498909153
88,0.29105792319051743
89,0.5612128670679561
90,0.2208836847503356
91,0.12419565306929303
92,0.11509070404512757
93,0.5020943290754895
94,0.15037252727732117
95,0.05669364791760382
96,0.23122921807781588
97,0.24649322651016184
98,0.2654552386260228
99,0.22277718950870676
100,0.1151303109832465
101,0.027112254493263897
102,0.28633640351759493
103,0.29618895364138614
104,0.126002099817293
105,0.21081305040728107
106,0.10441101288642442
107,0.20073928425785656
108,0.22995686602366683
109,0.4488424223026064
110,0.4039245639974763
111,0.07368935191077851
112,0.1311930883406638
113,0.34041228776719806
114,0.058574466665161806
115,0.396786746006815
116,0.12286616254528013
117,0.09217880221449021
118,0.20471173216421418
119,0.11423722107422588
120,0.25702100191106486
121,0.4890772814946534
122,0.30844966194106416
123,0.05863823929110503
124,0.09550871487930901
125,0.38256665425708936
126,0.05347599125591687
127,0.4832791084747733
128,0.17613450498049424
129,0.1051331754428411
130,0.04873441688083505
131,0.32211160940219863
132,0.6355422486884916
133,0.5711466352984006
134,0.1584376899307184
135,0.4090002787162186
136,0.21910767316285912
137,0.3494419484418351
138,0.017306737944438343
139,0.20876246536481793
140,0.20299095010435605
141,0.08565430375038914
142,0.05962537136845736
143,0.4405123206382796
144,0.06476473276966295
145,0.18028019423359967
146,0.08482213343731668
147,0.13008298266558713
148,0.1361466464089099
149,0.48562014897434314
150,0.11939024170287298
151,0.04904898049467584
152,0.28956560555867444
153,0.13873508441590238
154,0.208041353861735
155,0.40488249755087014
156,0.11130922270859528
157,0.3283760244473833
158,0.14425773287021113
159,0.23112504283599472
160,0.10969488505326215
161,0.08729617166418821
162,0.11006593915459192
163,0.5733277856239227
164,0.09833696783655685
165,0.15468989241629147
166,0.413614367757964
167,0.46099137114164257
168,0.03028853061793781
169,0.24513392153515484
170,0.4396713077232521
171,0.3866924811375053
172,0.5058182089093922
173,0.1504009436703898
174,0.13904487037272972
175,0.1298687789308509
176,0.07957317617067061
177,0.13886549969450865
178,0.1809148669828191
179,0.0264339827091865
180,0.3325006093290483
181,0.07988000790150881
182,0.17948254616717965
183,0.40703117386717097
184,0.048984952657063145
185,0.20321291001190178
186,0.06538647015931452
187,0.5608592265434815
188,0.4458457373351533
189,0.1503021161698847
190,0.6978493965421211
191,0.13123113538237133
192,0.4224500044438624
193,0.277929446390895
194,0.13882286223516302
195,0.4092129852768122
196,0.23779074213661586
197,0.0735319044621914
198,0.1575145652776317
199,0.16241328342808264
200,0.5219033588565591
201,0.10103506735378913
202,0.2577796455108792
203,0.09212244067039628
204,0.35690631661107775
205,0.5372657717376471
206,0.5186954397209628
207,0.055327633219140984
208,0.09651569666844162
209,0.23698030600083655
210,0.16490698923348857
211,0.37112208078986975
212,0.030106475631484258
213,0.3871527376921641
214,0.08955563340486547
215,0.0644938210894149
216,0.26352036053878125
217,0.06232361247561097
218,0.4023241961589837
219,0.553644712174535
220,0.1470744049951271
221,0.5736863163397943
222,0.46428829885388107
223,0.29533782592784463
224,0.41738666526510965
225,0.06923333103270102
226,0.23767097704516688
227,0.05910176142587047
228,0.3263429132695552
229,0.035769829743581755
230,0.057051596672794296
231,0.19670847328025493
232,0.21084610996887984
