id,target
0,0.4725509885066278
1,0.1364843794773126
2,0.13996414036975474
3,0.40750394987702643
4,0.22720354411503133
5,0.09745560607206194
6,0.45060666368179186
7,0.5746508242077691
8,0.018088194622824905
9,0.21151746042641612
10,0.08689202830830992
11,0.4285014467628305
12,0.2739432555632049
13,0.32855800337771773
14,0.32258860615858503
15,0.2176854201388642
16,0.2900925709638315
17,0.10664982337539491
18,0.4025921091276004
19,0.26020538134389615
20,0.2880272135953003
21,0.09506442803244851
22,0.09560825954469687
23,0.09436649771939559
24,0.24606764457268937
25,0.14869217325784764
26,0.06423284284789098
27,0.4503694533032663
28,0.5735077926318555
29,0.3820395701618868
30,0.42952607334546966
31,0.18925464658412164
32,0.18201007414174394
33,0.045556385583556666
34,0.30810963236046973
35,0.2479125978226018
36,0.5304483411755121
37,0.31672895468830764
38,0.24917232482467822
39,0.3530279965859083
40,0.19737203931826874
41,0.23211188077169026
42,0.5139713122474945
43,0.12892493486214163
44,0.22219113043676803
45,0.4474178480175754
46,0.110034826421282
47,0.37773486823874963
48,0.48954984642052496
49,0.3291470265214274
50,0.22996511250031587
51,0.4470212798446919
52,0.03900103451928752
53,0.5782595201828624
54,0.25872454626147356
55,0.38293083360702823
56,0.2210530420564426
57,0.10597855027384318
58,0.07037868104802703
59,0.0576853034521496
60,0.22987138397369167
61,0.3602586890834946
62,0.2208490496920234
63,0.5181660538617721
64,0.0495929131001759
65,0.39078391825480363
66,0.43645307951454904
67,0.19544033843689929
68,0.030856075293446823
69,0.1294069278783994
70,0.21238503262668215
71,0.2604128454986122
72,0.2477800352080161
73,0.03604182760171906
74,0.30999034877565124
75,0.14731415421380561
76,0.2849403938137827
77,0.05620874219010802
78,0.22229559937357993
79,0.3139312244652352
80,0.2623164484002428
81,0.2721517951515308
82,0.1554242004029253
83,0.051030864518841465
84,0.20172653001288207
85,0.051805704870084776
86,0.33401736747158367
87,0.06347323188539312
88,0.3155280734480111
89,0.12531119361682733
90,0.09418997411447362
91,0.15331684162430265
92,0.0883165605110109
93,0.2207599669566853
94,0.23368390131448066
95,0.09057891923609156
96,0.2548740113301109
97,0.37156400912200105
98,0.1043928723147282
99,0.4539963599364375
100,0.1484378694511712
101,0.1872747899442789
102,0.13637447974693603
103,0.04128091060504756
104,0.311162708181342
105,0.2594421997107731
106,0.063221328993382
107,0.03409175069798572
108,0.27311250126601105
109,0.45558411418814293
110,0.5677701311269483
111,0.4374851817575135
112,0.09332112816544215
113,0.5429851800882628
114,0.47683871263795613
115,0.027406828081948154
116,0.34492831214110053
117,0.14611762377673546
118,0.5694979399125341
119,0.4151307127576741
120,0.41551664835470964
121,0.11249684458924081
122,0.21598199990812053
123,0.6384962806322586
124,0.21059934661504054
125,0.03385737592304179
126,0.09770597456680717
127,0.3409375248021322
128,0.3342222745475122
129,0.029331048179481484
130,0.46022240055848185
131,0.6212060738067968
132,0.23407341032793386
133,0.19382235723734045
134,0.11323631516564699
135,0.2288768917637091
136,0.23421781540603817
137,0.3033202268474224
138,0.5751107649419872
139,0.4610908646812367
140,0.1921629303166172
141,0.4284834170896478
142,0.20561036747970457
143,0.44062896073861074
144,0.31882522077514663
145,0.3702645082694738
146,0.16974721909207188
147,0.32972046189647164
148,0.22768679007648873
149,0.2873618958740971
150,0.14504196568647443
151,0.06995386812022121
152,0.42757440131462643
153,0.14425421652282633
154,0.16385730524575437
155,0.37509178151368255
156,0.028557127917710378
157,0.44894998955097015
158,0.4970575648387407
159,0.23004873243618465
160,0.2286935059132681
161,0.11872145912704248
162,0.32930862451202686
163,0.12755139525806633
164,0.5561567720432545
165,0.1338995223468373
166,0.4794088487523352
167,0.31653484222263883
168,0.18158783946346657
169,0.6564363747382419
170,0.41067276611249276
171,0.5054224343356958
172,0.32574177963720335
173,0.1303637623320213
174,0.142614446653331
175,0.26158278372313293
176,0.18265949047389188
177,0.4304731420797046
178,0.32606083567508615
179,0.3167912374422154
180,0.22081398404121824
181,0.3044643162521774
182,0.22853401534485446
183,0.03585065397686172
184,0.5343382173513502
185,0.6299456078555675
186,0.3038526577322197
187,0.08654851319963526
188,0.36535447646740465
189,0.3731683644449007
190,0.022588710692131923
191,0.3803588102307883
192,0.37747701802692324
193,0.5131070339831568
194,0.2275742597720243
195,0.06208048611079411
196,0.3113367053232882
197,0.6413819472880105
198,0.41673881936808804
199,0.5157388185436994
200,0.25749109319316577
201,0.1612412127149925
202,0.03685059917767241
203,0.11892292569332667
204,0.32320072291018426
205,0.28550242736524745
